cp_id,cp_state,district_id,address_en,address2_en,address_tc,address2_tc,address_sc,address2_sc,lat,lgt,waste_type,legend,accessibilty_notes,contact_en,contact_tc,contact_sc,openhour_en,openhour_tc,openhour_sc,GeometryLongitude,GeometryLatitude
14977,Accepted,Eastern,"Oi Sin House, Oi Tung Estate",,愛東邨 愛善樓,,爱东邨 爱善楼,,22.280755,114.226873,Food Waste,Smart Bin,Note: For public use,Food Waste Collection Trial at Public Rental Housing - Customer Service Hotline - 9165 0496,公共屋邨廚餘收集試驗計畫 - 客戶服務熱線 - 9165 0496,公共屋邨厨余收集试验计划 - 客户服务热线 - 9165 0496,7:00am - 12:00am,上午7:00 - 凌晨12:00,上午7:00 - 凌晨12:00,114.22687300000007,22.280755000000056
14978,Accepted,Eastern,"Man Hong House, Model Housing Estate",,模範邨 民康樓,,模范邨 民康楼,,22.290595,114.208935,Food Waste,Smart Bin,Note: For public use,Food Waste Collection Trial at Public Rental Housing - Customer Service Hotline - 9165 0496,公共屋邨廚餘收集試驗計畫 - 客戶服務熱線 - 9165 0496,公共屋邨厨余收集试验计划 - 客户服务热线 - 9165 0496,7:00am - 12:00am,上午7:00 - 凌晨12:00,上午7:00 - 凌晨12:00,114.20893500000011,22.290595000000053
14979,Accepted,Eastern,"Man Hong House (2), Model Housing Estate",,模範邨 民康樓 (2),,模范邨 民康楼 (2),,22.290616,114.208943,Food Waste,Smart Bin,Note: For public use,Food Waste Collection Trial at Public Rental Housing - Customer Service Hotline - 9165 0496,公共屋邨廚餘收集試驗計畫 - 客戶服務熱線 - 9165 0496,公共屋邨厨余收集试验计划 - 客户服务热线 - 9165 0496,7:00am - 12:00am,上午7:00 - 凌晨12:00,上午7:00 - 凌晨12:00,114.20894300000009,22.290616000000057
14980,Accepted,Kowloon_City,"Hung Fai House, Hung Hom Estate",,紅磡邨 紅暉樓,,红磡邨 红晖楼,,22.307628,114.188999,Food Waste,Smart Bin,Note: For public use,Food Waste Collection Trial at Public Rental Housing - Customer Service Hotline - 9165 0496,公共屋邨廚餘收集試驗計畫 - 客戶服務熱線 - 9165 0496,公共屋邨厨余收集试验计划 - 客户服务热线 - 9165 0496,7:00am - 12:00am,上午7:00 - 凌晨12:00,上午7:00 - 凌晨12:00,114.18899900000008,22.307628000000022
14981,Accepted,Kowloon_City,"Hung Yan House, Hung Hom Estate",,紅磡邨 紅昕樓,,红磡邨 红昕楼,,22.308305,114.189395,Food Waste,Smart Bin,Note: For public use,Food Waste Collection Trial at Public Rental Housing - Customer Service Hotline - 9165 0496,公共屋邨廚餘收集試驗計畫 - 客戶服務熱線 - 9165 0496,公共屋邨厨余收集试验计划 - 客户服务热线 - 9165 0496,7:00am - 12:00am,上午7:00 - 凌晨12:00,上午7:00 - 凌晨12:00,114.1893950000001,22.308305000000075
14982,Accepted,Kowloon_City,"Hung Yiu House, Hung Hom Estate",,紅磡邨 紅曜樓,,红磡邨 红曜楼,,22.308614,114.189751,Food Waste,Smart Bin,Note: For public use,Food Waste Collection Trial at Public Rental Housing - Customer Service Hotline - 9165 0496,公共屋邨廚餘收集試驗計畫 - 客戶服務熱線 - 9165 0496,公共屋邨厨余收集试验计划 - 客户服务热线 - 9165 0496,7:00am - 12:00am,上午7:00 - 凌晨12:00,上午7:00 - 凌晨12:00,114.18975100000011,22.308614000000034
14983,Accepted,Kowloon_City,"Hung Yat House, Hung Hom Estate",,紅磡邨 紅日樓,,红磡邨 红日楼,,22.308013,114.189002,Food Waste,Smart Bin,Note: For public use,Food Waste Collection Trial at Public Rental Housing - Customer Service Hotline - 9165 0496,公共屋邨廚餘收集試驗計畫 - 客戶服務熱線 - 9165 0496,公共屋邨厨余收集试验计划 - 客户服务热线 - 9165 0496,7:00am - 12:00am,上午7:00 - 凌晨12:00,上午7:00 - 凌晨12:00,114.18900200000007,22.308013000000074
14984,Accepted,Kowloon_City,"Hung Sing House, Hung Hom Estate",,紅磡邨 紅昇樓,,红磡邨 红升楼,,22.307200,114.188916,Food Waste,Smart Bin,Note: For public use,Food Waste Collection Trial at Public Rental Housing - Customer Service Hotline - 9165 0496,公共屋邨廚餘收集試驗計畫 - 客戶服務熱線 - 9165 0496,公共屋邨厨余收集试验计划 - 客户服务热线 - 9165 0496,7:00am - 12:00am,上午7:00 - 凌晨12:00,上午7:00 - 凌晨12:00,114.18891600000006,22.307200000000023
14985,Accepted,Kowloon_City,"Magnolia House, Ma Tau Wai Estate",,馬頭圍邨 夜合樓,,马头围邨 夜合楼,,22.324090,114.187330,Food Waste,Smart Bin,Note: For public use,Food Waste Collection Trial at Public Rental Housing - Customer Service Hotline - 9165 0496,公共屋邨廚餘收集試驗計畫 - 客戶服務熱線 - 9165 0496,公共屋邨厨余收集试验计划 - 客户服务热线 - 9165 0496,7:00am - 12:00am,上午7:00 - 凌晨12:00,上午7:00 - 凌晨12:00,114.18733000000009,22.32409000000007
14986,Accepted,Kowloon_City,"Geranium House, Ma Tau Wai Estate",,馬頭圍邨 洋葵樓,,马头围邨 洋葵楼,,22.322550,114.187470,Food Waste,Smart Bin,Note: For public use,Food Waste Collection Trial at Public Rental Housing - Customer Service Hotline - 9165 0496,公共屋邨廚餘收集試驗計畫 - 客戶服務熱線 - 9165 0496,公共屋邨厨余收集试验计划 - 客户服务热线 - 9165 0496,7:00am - 12:00am,上午7:00 - 凌晨12:00,上午7:00 - 凌晨12:00,114.18747000000008,22.322550000000035
14987,Accepted,Kwai_Tsing,"Chau Kwai House, Kwai Chung Estate",,葵涌邨 秋葵樓,,葵涌邨 秋葵楼,,22.367320,114.130180,Food Waste,Smart Bin,Note: For public use,Food Waste Collection Trial at Public Rental Housing - Customer Service Hotline - 9165 0496,公共屋邨廚餘收集試驗計畫 - 客戶服務熱線 - 9165 0496,公共屋邨厨余收集试验计划 - 客户服务热线 - 9165 0496,7:00am - 12:00am,上午7:00 - 凌晨12:00,上午7:00 - 凌晨12:00,114.13018000000011,22.367320000000063
14988,Accepted,Kwai_Tsing,"Ha Kwai House, Kwai Chung Estate",,葵涌邨 夏葵樓,,葵涌邨 夏葵楼,,22.366890,114.130580,Food Waste,Smart Bin,Note: For public use,Food Waste Collection Trial at Public Rental Housing - Customer Service Hotline - 9165 0496,公共屋邨廚餘收集試驗計畫 - 客戶服務熱線 - 9165 0496,公共屋邨厨余收集试验计划 - 客户服务热线 - 9165 0496,7:00am - 12:00am,上午7:00 - 凌晨12:00,上午7:00 - 凌晨12:00,114.13058000000001,22.36689000000007
14989,Accepted,Kwai_Tsing,"Pak Kwai House, Kwai Chung Estate",,葵涌邨 百葵樓,,葵涌邨 百葵楼,,22.368730,114.130810,Food Waste,Smart Bin,Note: For public use,Food Waste Collection Trial at Public Rental Housing - Customer Service Hotline - 9165 0496,公共屋邨廚餘收集試驗計畫 - 客戶服務熱線 - 9165 0496,公共屋邨厨余收集试验计划 - 客户服务热线 - 9165 0496,7:00am - 12:00am,上午7:00 - 凌晨12:00,上午7:00 - 凌晨12:00,114.13081000000011,22.368730000000028
14990,Accepted,Kwai_Tsing,"Hop Kwai House, Kwai Chung Estate",,葵涌邨 合葵樓,,葵涌邨 合葵楼,,22.368280,114.131220,Food Waste,Smart Bin,Note: For public use,Food Waste Collection Trial at Public Rental Housing - Customer Service Hotline - 9165 0496,公共屋邨廚餘收集試驗計畫 - 客戶服務熱線 - 9165 0496,公共屋邨厨余收集试验计划 - 客户服务热线 - 9165 0496,7:00am - 12:00am,上午7:00 - 凌晨12:00,上午7:00 - 凌晨12:00,114.1312200000001,22.368280000000027
14991,Accepted,Kwai_Tsing,"Yuk Kwai House, Kwai Chung Estate",,葵涌邨 旭葵樓,,葵涌邨 旭葵楼,,22.369530,114.126440,Food Waste,Smart Bin,Note: For public use,Food Waste Collection Trial at Public Rental Housing - Customer Service Hotline - 9165 0496,公共屋邨廚餘收集試驗計畫 - 客戶服務熱線 - 9165 0496,公共屋邨厨余收集试验计划 - 客户服务热线 - 9165 0496,7:00am - 12:00am,上午7:00 - 凌晨12:00,上午7:00 - 凌晨12:00,114.12644000000012,22.369530000000054
14992,Accepted,Kwai_Tsing,"Ying Kwai House, Kwai Chung Estate",,葵涌邨 映葵樓,,葵涌邨 映葵楼,,22.369050,114.126440,Food Waste,Smart Bin,Note: For public use,Food Waste Collection Trial at Public Rental Housing - Customer Service Hotline - 9165 0496,公共屋邨廚餘收集試驗計畫 - 客戶服務熱線 - 9165 0496,公共屋邨厨余收集试验计划 - 客户服务热线 - 9165 0496,7:00am - 12:00am,上午7:00 - 凌晨12:00,上午7:00 - 凌晨12:00,114.12644000000012,22.369050000000072
14993,Accepted,Kwai_Tsing,"Hiu Kwai House, Kwai Chung Estate",,葵涌邨 曉葵樓,,葵涌邨 晓葵楼,,22.368590,114.126440,Food Waste,Smart Bin,Note: For public use,Food Waste Collection Trial at Public Rental Housing - Customer Service Hotline - 9165 0496,公共屋邨廚餘收集試驗計畫 - 客戶服務熱線 - 9165 0496,公共屋邨厨余收集试验计划 - 客户服务热线 - 9165 0496,7:00am - 12:00am,上午7:00 - 凌晨12:00,上午7:00 - 凌晨12:00,114.12644000000012,22.36859000000004
14994,Accepted,Kwai_Tsing,"Yat Kwai House, Kwai Chung Estate",,葵涌邨 逸葵樓,,葵涌邨 逸葵楼,,22.369520,114.127450,Food Waste,Smart Bin,Note: For public use,Food Waste Collection Trial at Public Rental Housing - Customer Service Hotline - 9165 0496,公共屋邨廚餘收集試驗計畫 - 客戶服務熱線 - 9165 0496,公共屋邨厨余收集试验计划 - 客户服务热线 - 9165 0496,7:00am - 12:00am,上午7:00 - 凌晨12:00,上午7:00 - 凌晨12:00,114.12745000000007,22.369520000000023
14995,Accepted,Kwai_Tsing,"Tsz Kwai House, Kwai Chung Estate",,葵涌邨 芷葵樓,,葵涌邨 芷葵楼,,22.367610,114.126810,Food Waste,Smart Bin,Note: For public use,Food Waste Collection Trial at Public Rental Housing - Customer Service Hotline - 9165 0496,公共屋邨廚餘收集試驗計畫 - 客戶服務熱線 - 9165 0496,公共屋邨厨余收集试验计划 - 客户服务热线 - 9165 0496,7:00am - 12:00am,上午7:00 - 凌晨12:00,上午7:00 - 凌晨12:00,114.12681000000009,22.36761000000007
14996,Accepted,Kwai_Tsing,"Luk Kwai House, Kwai Chung Estate",,葵涌邨 綠葵樓,,葵涌邨 绿葵楼,,22.367800,114.128450,Food Waste,Smart Bin,Note: For public use,Food Waste Collection Trial at Public Rental Housing - Customer Service Hotline - 9165 0496,公共屋邨廚餘收集試驗計畫 - 客戶服務熱線 - 9165 0496,公共屋邨厨余收集试验计划 - 客户服务热线 - 9165 0496,7:00am - 12:00am,上午7:00 - 凌晨12:00,上午7:00 - 凌晨12:00,114.12845000000004,22.367800000000045
14997,Accepted,Kwai_Tsing,"Pik Kwai House, Kwai Chung Estate",,葵涌邨 碧葵樓,,葵涌邨 碧葵楼,,22.367110,114.127950,Food Waste,Smart Bin,Note: For public use,Food Waste Collection Trial at Public Rental Housing - Customer Service Hotline - 9165 0496,公共屋邨廚餘收集試驗計畫 - 客戶服務熱線 - 9165 0496,公共屋邨厨余收集试验计划 - 客户服务热线 - 9165 0496,7:00am - 12:00am,上午7:00 - 凌晨12:00,上午7:00 - 凌晨12:00,114.12795000000006,22.367110000000025
14998,Accepted,Kwai_Tsing,"Kai King Lau, Cho Yiu Chuen",,祖堯邨 啟敬樓,,祖尧邨 启敬楼,,22.346830,114.128850,Food Waste,Smart Bin,Note: For public use,Food Waste Collection Trial at Public Rental Housing - Customer Service Hotline - 9165 0496,公共屋邨廚餘收集試驗計畫 - 客戶服務熱線 - 9165 0496,公共屋邨厨余收集试验计划 - 客户服务热线 - 9165 0496,7:00am - 12:00am,上午7:00 - 凌晨12:00,上午7:00 - 凌晨12:00,114.12885000000006,22.346830000000068
14999,Accepted,Kwai_Tsing,"Kai Chun Lau, Cho Yiu Chuen",,祖堯邨 啟真樓,,祖尧邨 启真楼,,22.344610,114.129950,Food Waste,Smart Bin,Note: For public use,Food Waste Collection Trial at Public Rental Housing - Customer Service Hotline - 9165 0496,公共屋邨廚餘收集試驗計畫 - 客戶服務熱線 - 9165 0496,公共屋邨厨余收集试验计划 - 客户服务热线 - 9165 0496,7:00am - 12:00am,上午7:00 - 凌晨12:00,上午7:00 - 凌晨12:00,114.12995000000001,22.344610000000046
15000,Accepted,Kwai_Tsing,"Nearby The Refuse Collection Point, Broadview Garden",,偉景花園 垃圾收集站附近區域,,伟景花园 垃圾收集站附近区域,,22.356507,114.103833,Food Waste,Smart Bin,Note: For public use,Food Waste Collection Trial at Public Rental Housing - Customer Service Hotline - 9165 0496,公共屋邨廚餘收集試驗計畫 - 客戶服務熱線 - 9165 0496,公共屋邨厨余收集试验计划 - 客户服务热线 - 9165 0496,7:00am - 12:00am,上午7:00 - 凌晨12:00,上午7:00 - 凌晨12:00,114.10383300000001,22.35650700000008
15001,Accepted,Wan_Chai,"Lai Kit Lau, Lai Tak Tseun",,勵德邨 勵潔樓,,励德邨 励洁楼,,22.279444,114.193997,Food Waste,Smart Bin,Note: For public use,Food Waste Collection Trial at Public Rental Housing - Customer Service Hotline - 9165 0497,公共屋邨廚餘收集試驗計畫 - 客戶服務熱線 - 9165 0497,公共屋邨厨余收集试验计划 - 客户服务热线 - 9165 0497,7:00am - 12:01am,上午7:00 - 凌晨12:00,上午7:00 - 凌晨12:00,114.19399700000008,22.27944400000007
15002,Accepted,Wan_Chai,"Tak Chuen Lau, Lai Tak Tsuen",,勵德邨 德全樓,,励德邨 德全楼,,22.278798,114.193932,Food Waste,Smart Bin,Note: For public use,Food Waste Collection Trial at Public Rental Housing - Customer Service Hotline - 9165 0497,公共屋邨廚餘收集試驗計畫 - 客戶服務熱線 - 9165 0497,公共屋邨厨余收集试验计划 - 客户服务热线 - 9165 0497,7:00am - 12:02am,上午7:00 - 凌晨12:00,上午7:00 - 凌晨12:00,114.19393200000002,22.27879800000005
15003,Accepted,Wan_Chai,"Tsuen Wing Lau, Lai Tak Tsuen",,勵德邨 邨榮樓,,励德邨 邨荣楼,,22.277618,114.194797,Food Waste,Smart Bin,Note: For public use,Food Waste Collection Trial at Public Rental Housing - Customer Service Hotline - 9165 0497,公共屋邨廚餘收集試驗計畫 - 客戶服務熱線 - 9165 0497,公共屋邨厨余收集试验计划 - 客户服务热线 - 9165 0497,7:00am - 12:03am,上午7:00 - 凌晨12:00,上午7:00 - 凌晨12:00,114.19479700000011,22.277618000000075
15004,Accepted,Southern,"Tin Lai House, Tin Wan Estate",,田灣邨 田麗樓,,田湾邨 田丽楼,,22.252487,114.151422,Food Waste,Smart Bin,Note: For public use,Food Waste Collection Trial at Public Rental Housing - Customer Service Hotline - 9165 0496,公共屋邨廚餘收集試驗計畫 - 客戶服務熱線 - 9165 0496,公共屋邨厨余收集试验计划 - 客户服务热线 - 9165 0496,7:00am - 12:00am,上午7:00 - 凌晨12:00,上午7:00 - 凌晨12:00,114.15142200000003,22.25248700000003
15005,Accepted,Southern,"Tin Kin House, Tin Wan Estate",,田灣邨 田健樓,,田湾邨 田健楼,,22.252038,114.150502,Food Waste,Smart Bin,Note: For public use,Food Waste Collection Trial at Public Rental Housing - Customer Service Hotline - 9165 0496,公共屋邨廚餘收集試驗計畫 - 客戶服務熱線 - 9165 0496,公共屋邨厨余收集试验计划 - 客户服务热线 - 9165 0496,7:00am - 12:00am,上午7:00 - 凌晨12:00,上午7:00 - 凌晨12:00,114.15050200000007,22.252038000000027
15006,Accepted,Southern,"Tin Hong House, Tin Wan Estate",,田灣邨 田康樓,,田湾邨 田康楼,,22.251616,114.149818,Food Waste,Smart Bin,Note: For public use,Food Waste Collection Trial at Public Rental Housing - Customer Service Hotline - 9165 0496,公共屋邨廚餘收集試驗計畫 - 客戶服務熱線 - 9165 0496,公共屋邨厨余收集试验计划 - 客户服务热线 - 9165 0496,7:00am - 12:00am,上午7:00 - 凌晨12:00,上午7:00 - 凌晨12:00,114.1498180000001,22.25161600000007
15007,Accepted,Eastern,"Man Fu House, Hing Man Estate",,興民邨 民富樓,,兴民邨 民富楼,,22.267500,114.232490,Food Waste,Smart Bin,Note: For public use,Food Waste Collection Trial at Public Rental Housing - Customer Service Hotline - 9165 0496,公共屋邨廚餘收集試驗計畫 - 客戶服務熱線 - 9165 0496,公共屋邨厨余收集试验计划 - 客户服务热线 - 9165 0496,7:00am - 12:00am,上午7:00 - 凌晨12:00,上午7:00 - 凌晨12:00,114.2324900000001,22.26750000000004
15008,Accepted,Eastern,"Man Yat House, Hing Man Estate",,興民邨 民逸樓,,兴民邨 民逸楼,,22.265610,114.232560,Food Waste,Smart Bin,Note: For public use,Food Waste Collection Trial at Public Rental Housing - Customer Service Hotline - 9165 0496,公共屋邨廚餘收集試驗計畫 - 客戶服務熱線 - 9165 0496,公共屋邨厨余收集试验计划 - 客户服务热线 - 9165 0496,7:00am - 12:00am,上午7:00 - 凌晨12:00,上午7:00 - 凌晨12:00,114.23256000000003,22.265610000000038
15009,Accepted,Eastern,"Man Chak House, Hing Man Estate",,興民邨 民澤樓,,兴民邨 民泽楼,,22.266450,114.232550,Food Waste,Smart Bin,Note: For public use,Food Waste Collection Trial at Public Rental Housing - Customer Service Hotline - 9165 0496,公共屋邨廚餘收集試驗計畫 - 客戶服務熱線 - 9165 0496,公共屋邨厨余收集试验计划 - 客户服务热线 - 9165 0496,7:00am - 12:00am,上午7:00 - 凌晨12:00,上午7:00 - 凌晨12:00,114.23255000000006,22.266450000000077
15010,Accepted,Eastern,"Hing Tsui House, Hing Wah 1 Estate",,興華一邨 興翠樓,,兴华一邨 兴翠楼,,22.266470,114.232550,Food Waste,Smart Bin,Note: For public use,Food Waste Collection Trial at Public Rental Housing - Customer Service Hotline - 9165 0496,公共屋邨廚餘收集試驗計畫 - 客戶服務熱線 - 9165 0496,公共屋邨厨余收集试验计划 - 客户服务热线 - 9165 0496,7:00am - 12:00am,上午7:00 - 凌晨12:00,上午7:00 - 凌晨12:00,114.23255000000006,22.266470000000027
15011,Accepted,Eastern,"May Wah House, Hing Wah 1 Estate",,興華一邨 美華樓,,兴华一邨 美华楼,,22.262506,114.235604,Food Waste,Smart Bin,Note: For public use,Food Waste Collection Trial at Public Rental Housing - Customer Service Hotline - 9165 0496,公共屋邨廚餘收集試驗計畫 - 客戶服務熱線 - 9165 0496,公共屋邨厨余收集试验计划 - 客户服务热线 - 9165 0496,7:00am - 12:00am,上午7:00 - 凌晨12:00,上午7:00 - 凌晨12:00,114.23560400000008,22.26250600000003
15012,Accepted,Eastern,"Cheuk Wah House, Hing Wah (i) Estate",,興華一邨 卓華樓,,兴华一邨 卓华楼,,22.262230,114.235100,Food Waste,Smart Bin,Note: For public use,Food Waste Collection Trial at Public Rental Housing - Customer Service Hotline - 9165 0496,公共屋邨廚餘收集試驗計畫 - 客戶服務熱線 - 9165 0496,公共屋邨厨余收集试验计划 - 客户服务热线 - 9165 0496,7:00am - 12:00am,上午7:00 - 凌晨12:00,上午7:00 - 凌晨12:00,114.2351000000001,22.262230000000045
15013,Accepted,Kwai_Tsing,"Tower 2, Easeful Court",,青逸軒 第二座,,青逸轩 第二座,,22.359903,114.103675,Food Waste,Smart Bin,Note: For public use,Food Waste Collection Trial at Public Rental Housing - Customer Service Hotline - 9165 0496,公共屋邨廚餘收集試驗計畫 - 客戶服務熱線 - 9165 0496,公共屋邨厨余收集试验计划 - 客户服务热线 - 9165 0496,7:00am - 12:00am,上午7:00 - 凌晨12:00,上午7:00 - 凌晨12:00,114.10367500000007,22.35990300000003
15014,Accepted,Kwun_Tong,"Kwai Sun House, Lower Ngau Tau Kok Estate",,牛頭角下邨 貴新樓,,牛头角下邨 贵新楼,,22.321230,114.215430,Food Waste,Smart Bin,Note: For public use,Food Waste Collection Trial at Public Rental Housing - Customer Service Hotline - 9165 0496,公共屋邨廚餘收集試驗計畫 - 客戶服務熱線 - 9165 0496,公共屋邨厨余收集试验计划 - 客户服务热线 - 9165 0496,7:00am - 12:00am,上午7:00 - 凌晨12:00,上午7:00 - 凌晨12:00,114.21543000000008,22.32123000000007
